time_stamp,target,x1,y1,x2,y2
00:23:26,Target_A,1673,776,1865,908
00:23:26,Target_B,1445,934,1552,1080
00:23:26,Target_A,1585,886,1780,1035
00:23:26,Target_B,1607,835,1724,928
00:23:26,Target_D,1688,928,1802,1005
00:23:26,Target_G,802,602,893,682
00:23:26,Target_A,711,640,903,678
00:23:26,Target_F,205,248,259,300
00:23:26,Target_A,83,149,127,312
00:23:26,Target_A,697,283,758,417
00:23:27,Target_E,804,519,848,595
00:23:27,Target_B,136,155,278,216
00:23:27,Target_E,1795,875,1891,1044
00:23:27,Target_A,225,584,309,705
00:23:28,Target_A,1629,783,1795,890
00:23:28,Target_C,1497,874,1639,1041
00:23:28,Target_A,1423,830,1574,965
00:23:28,Target_A,639,581,787,769
00:23:28,Target_C,743,512,832,645
00:23:28,Target_F,248,177,328,227
00:23:28,Target_A,215,104,298,238
00:23:28,Target_C,159,755,310,797
00:23:29,Target_E,1446,849,1642,917
00:23:29,Target_A,1632,785,1763,837
00:23:29,Target_B,1512,880,1660,915
00:23:29,Target_A,1685,912,1770,1030
00:23:29,Target_A,631,419,663,458
00:23:29,Target_A,870,620,991,660
00:23:29,Target_A,676,569,848,630
00:23:29,Target_A,271,265,376,462
00:23:29,Target_A,237,102,275,151
00:23:29,Target_B,1722,270,1899,377
00:23:30,Target_A,1623,739,1803,776
00:23:30,Target_B,1440,748,1552,893
00:23:30,Target_D,1505,797,1688,854
00:23:30,Target_D,1629,711,1738,782
00:23:30,Target_C,1454,828,1545,993
00:23:30,Target_E,1646,761,1787,934
00:23:30,Target_B,1595,821,1635,946
00:23:30,Target_D,1596,782,1725,914
00:23:30,Target_E,1645,767,1793,868
00:23:30,Target_B,635,497,775,577
00:23:30,Target_F,782,487,897,644
00:23:31,Target_B,1437,810,1470,983
00:23:31,Target_A,1447,951,1637,1080
00:23:31,Target_A,1641,914,1688,976
00:23:31,Target_C,1736,708,1793,815
00:23:31,Target_G,1716,788,1799,819
00:23:31,Target_B,1765,969,1847,1080
00:23:31,Target_G,1674,57,1854,158
00:23:32,Target_B,1702,779,1882,963
00:23:32,Target_F,1444,797,1587,965
00:23:32,Target_A,1620,891,1703,1034
00:23:32,Target_A,776,452,813,631
00:23:32,Target_C,649,462,826,610
00:23:32,Target_D,79,104,195,245
00:23:32,Target_B,113,218,237,360
00:23:32,Target_D,203,146,360,303
00:23:32,Target_C,1170,569,1364,635
00:23:32,Target_C,634,747,703,818
00:23:32,Target_A,735,888,851,1059
00:23:33,Target_D,1491,810,1658,892
00:23:33,Target_C,1656,773,1839,909
00:23:33,Target_C,1533,864,1565,1049
00:23:33,Target_B,782,596,863,675
00:23:34,Target_A,1749,779,1920,904
00:23:34,Target_B,1631,729,1807,836
00:23:34,Target_D,1441,715,1503,829
00:23:34,Target_D,1644,766,1731,842
00:23:34,Target_A,1764,836,1842,896
00:23:34,Target_F,840,545,1008,577
00:23:34,Target_C,662,421,803,472
00:23:34,Target_F,697,429,731,551
00:23:34,Target_E,85,122,199,203
00:23:35,Target_F,1570,906,1605,1080
00:23:35,Target_B,1701,729,1879,834
00:23:35,Target_D,1680,921,1721,1059
00:23:35,Target_C,1492,888,1572,1037
00:23:35,Target_B,1496,870,1532,944
00:23:35,Target_A,1711,851,1782,971
00:23:35,Target_A,750,464,932,550
00:23:35,Target_C,800,570,942,769
00:23:35,Target_A,853,463,943,496
00:23:35,Target_B,93,187,271,265
00:23:35,Target_A,231,240,398,370
00:23:35,Target_A,318,71,375,189
00:23:35,Target_C,1688,351,1823,462
00:23:35,Target_C,967,191,1131,262
00:23:35,Target_A,158,399,283,511
00:23:35,Target_F,1760,431,1792,498
00:23:35,Target_B,1483,426,1667,491
00:23:36,Target_C,1597,724,1745,895
00:23:36,Target_A,1741,966,1896,1049
00:23:36,Target_D,600,643,723,787
00:23:36,Target_B,624,624,679,713
00:23:36,Target_A,165,125,349,167
00:23:36,Target_B,138,230,306,380
00:23:37,Target_F,1738,916,1819,998
00:23:37,Target_A,1467,732,1572,780
00:23:37,Target_B,832,547,971,706
00:23:37,Target_D,40,1018,77,1080
00:23:38,Target_D,1682,798,1837,900
00:23:38,Target_G,1414,821,1526,944
00:23:38,Target_A,777,486,860,650
00:23:38,Target_A,771,540,818,626
00:23:38,Target_A,757,557,803,589
00:23:39,Target_F,1761,948,1862,998
00:23:39,Target_B,1435,954,1532,1067
00:23:39,Target_D,1627,963,1705,1029
00:23:39,Target_A,1404,740,1560,901
00:23:39,Target_B,713,450,876,490
00:23:39,Target_D,867,404,962,496
00:23:39,Target_A,790,654,931,767
00:23:39,Target_A,749,646,787,714
00:23:39,Target_A,811,545,879,707
00:23:39,Target_C,56,142,107,196
00:23:39,Target_B,129,64,246,215
00:23:39,Target_E,76,86,216,201
00:23:39,Target_D,513,805,679,963
00:23:39,Target_A,603,180,689,267
00:23:40,Target_G,1485,745,1678,860
00:23:40,Target_C,1581,854,1671,1012
00:23:40,Target_B,1714,702,1784,865
00:23:40,Target_B,1700,713,1786,898
00:23:40,Target_B,1697,905,1822,1054
00:23:40,Target_D,1478,883,1675,1030
00:23:40,Target_A,64,51,154,171
00:23:41,Target_A,1580,896,1659,991
00:23:41,Target_D,1725,888,1877,980
00:23:41,Target_A,1688,713,1885,853
00:23:41,Target_C,759,639,818,712
00:23:41,Target_A,753,421,821,471
00:23:41,Target_B,1643,56,1761,144
00:23:42,Target_D,1733,854,1892,960
00:23:42,Target_A,718,612,876,667
00:23:42,Target_G,672,477,845,565
00:23:42,Target_G,614,472,658,512
00:23:42,Target_A,796,602,870,746
00:23:42,Target_D,720,622,815,687
00:23:42,Target_C,731,648,919,800
00:23:42,Target_F,1215,120,1265,244
00:23:42,Target_A,43,638,143,809
00:23:43,Target_C,1588,866,1639,1036
00:23:43,Target_D,1475,953,1643,1080
00:23:43,Target_C,1736,711,1853,845
00:23:43,Target_C,1711,922,1786,990
00:23:43,Target_A,1578,873,1644,937
00:23:43,Target_A,55,123,109,188
00:23:43,Target_G,1710,402,1798,442
00:23:43,Target_B,1502,114,1561,162
00:23:44,Target_F,1482,872,1561,1041
00:23:44,Target_F,1605,806,1728,929
00:23:44,Target_D,1456,703,1487,847
00:23:44,Target_G,819,454,949,620
00:23:44,Target_C,658,505,771,611
00:23:44,Target_G,732,526,824,704
00:23:44,Target_B,805,606,880,744
00:23:44,Target_B,755,429,867,481
00:23:44,Target_A,802,535,960,653
00:23:44,Target_A,60,256,104,369
00:23:44,Target_C,119,252,249,283
00:23:44,Target_B,1055,926,1123,1080
00:23:44,Target_B,1839,249,1920,291
00:23:44,Target_D,1565,768,1603,844
00:23:45,Target_A,813,525,929,631
00:23:45,Target_A,831,568,936,608
00:23:45,Target_A,253,130,321,181
00:23:45,Target_D,1851,112,1888,167
00:23:45,Target_A,1734,613,1820,719
00:23:45,Target_E,462,733,656,825
00:23:45,Target_D,1888,578,1920,694
00:23:46,Target_E,1538,955,1737,1079
00:23:46,Target_A,1416,809,1555,850
00:23:46,Target_B,1513,966,1703,1021
00:23:46,Target_A,1562,825,1699,1006
00:23:46,Target_A,228,266,259,408
00:23:46,Target_F,86,94,275,167
00:23:46,Target_C,308,640,400,739
00:23:47,Target_G,1498,871,1660,1006
00:23:47,Target_D,1464,965,1522,1080
00:23:47,Target_F,1526,805,1600,836
00:23:47,Target_B,1660,874,1709,958
00:23:47,Target_A,1696,828,1750,986
00:23:47,Target_F,1732,757,1794,791
00:23:47,Target_A,650,540,771,632
00:23:47,Target_D,868,598,922,779
00:23:47,Target_A,694,463,729,626
00:23:47,Target_E,843,459,951,489
00:23:47,Target_B,1646,558,1728,703
00:23:47,Target_E,1271,986,1440,1080
00:23:47,Target_C,1063,557,1098,740
00:23:48,Target_C,1769,840,1872,901
00:23:48,Target_F,1611,922,1704,1028
00:23:48,Target_F,1652,851,1851,963
00:23:48,Target_D,1647,928,1797,982
00:23:48,Target_E,1692,855,1839,950
00:23:48,Target_A,697,621,855,657
00:23:48,Target_A,712,638,768,695
00:23:48,Target_A,672,553,771,659
00:23:48,Target_D,1300,792,1465,904
00:23:48,Target_B,968,123,1071,214
00:23:49,Target_D,1544,838,1729,893
00:23:49,Target_D,1675,726,1804,917
00:23:49,Target_C,1607,799,1643,879
00:23:49,Target_D,800,566,913,635
00:23:49,Target_E,149,207,296,298
00:23:49,Target_B,1770,78,1850,240
00:23:49,Target_A,946,569,984,662
00:23:50,Target_A,1718,969,1885,1080
00:23:50,Target_A,1558,704,1681,790
00:23:50,Target_B,741,582,875,613
00:23:50,Target_A,770,491,900,570
00:23:50,Target_C,837,469,961,619
00:23:50,Target_D,114,181,267,234
00:23:50,Target_A,379,611,446,794
00:23:51,Target_B,1648,866,1765,1034
00:23:51,Target_D,1684,871,1768,1056
00:23:51,Target_B,719,591,801,668
00:23:51,Target_C,860,568,895,629
00:23:51,Target_A,685,665,761,750
00:23:51,Target_D,840,447,979,631
00:23:51,Target_C,805,640,963,771
00:23:51,Target_B,868,445,1061,501
00:23:51,Target_E,664,488,734,592
00:23:51,Target_A,102,176,150,214
00:23:51,Target_F,248,82,283,176
00:23:51,Target_D,175,404,309,557
00:23:52,Target_C,1525,849,1588,1034
00:23:52,Target_A,1659,927,1717,1080
00:23:52,Target_F,1682,890,1858,986
00:23:52,Target_A,1563,854,1668,976
00:23:52,Target_B,770,644,900,800
00:23:52,Target_A,851,631,1016,741
00:23:52,Target_B,1157,775,1225,912
00:23:52,Target_D,545,615,618,738
00:23:53,Target_B,1564,833,1686,1006
00:23:53,Target_C,1491,708,1559,838
00:23:53,Target_D,1526,839,1663,980
00:23:53,Target_B,1490,949,1608,1052
00:23:53,Target_A,1539,786,1614,895
00:23:53,Target_B,1500,861,1638,956
00:23:53,Target_A,1557,813,1721,877
00:23:53,Target_A,1504,885,1617,1075
00:23:53,Target_A,233,193,381,231
00:23:53,Target_C,384,734,550,921
00:23:54,Target_C,1643,724,1728,853
00:23:54,Target_B,1692,778,1850,825
00:23:54,Target_A,1662,872,1715,1047
00:23:54,Target_C,1739,871,1877,993
00:23:54,Target_B,636,517,785,560
00:23:54,Target_A,627,465,802,655
00:23:54,Target_A,612,492,676,593
00:23:54,Target_C,210,236,241,371
00:23:55,Target_G,1725,786,1849,883
00:23:55,Target_C,1545,844,1659,975
00:23:55,Target_A,1580,914,1643,1068
00:23:55,Target_B,757,668,818,815
00:23:55,Target_C,819,476,920,576
00:23:55,Target_B,130,167,208,361
00:23:55,Target_C,268,166,395,325
00:23:55,Target_A,150,192,305,321
00:23:55,Target_B,184,82,340,281
00:23:55,Target_B,925,291,1093,466
00:23:55,Target_D,1214,975,1372,1017
00:23:55,Target_A,1230,687,1268,806
00:23:55,Target_B,829,774,953,921
00:23:55,Target_B,1425,1020,1455,1080
00:23:56,Target_A,1638,744,1812,892
00:23:56,Target_B,1624,885,1694,958
00:23:56,Target_A,1418,767,1475,824
00:23:56,Target_C,1580,788,1655,968
00:23:56,Target_D,1497,760,1586,852
00:23:56,Target_C,828,453,865,485
00:23:56,Target_C,855,637,885,746
00:23:56,Target_A,738,576,887,754
00:23:56,Target_B,572,36,654,108
00:23:56,Target_A,78,249,226,374
00:23:57,Target_D,1665,900,1740,936
00:23:57,Target_A,1464,866,1552,1027
00:23:57,Target_F,1583,780,1652,884
00:23:57,Target_D,1404,884,1580,976
00:23:57,Target_F,739,468,823,621
00:23:57,Target_C,617,583,755,624
00:23:57,Target_B,868,461,913,639
00:23:57,Target_C,648,529,804,574
00:23:57,Target_B,72,155,245,253
00:23:57,Target_B,640,331,741,401
00:23:57,Target_C,229,767,322,874
00:23:57,Target_B,919,438,996,550
00:23:57,Target_B,808,332,918,510
00:23:58,Target_D,1730,775,1820,831
00:23:58,Target_C,1451,945,1628,1080
00:23:58,Target_C,1449,894,1649,1080
00:23:58,Target_A,1768,767,1915,918
00:23:58,Target_E,1523,706,1615,804
00:23:58,Target_C,278,164,422,300
00:23:58,Target_B,319,138,394,188
00:23:58,Target_A,184,187,243,223
00:23:58,Target_B,140,244,173,404
00:23:58,Target_A,1495,496,1683,560
00:23:58,Target_B,214,873,319,1017
00:23:59,Target_A,1758,942,1886,1080
00:23:59,Target_A,1599,921,1655,1080
00:23:59,Target_A,1676,733,1755,882
00:23:59,Target_C,1455,793,1632,983
00:23:59,Target_C,1462,895,1533,1080
00:23:59,Target_A,1447,950,1508,1080
00:23:59,Target_B,797,524,886,567
00:23:59,Target_E,749,520,795,557
00:23:59,Target_G,672,575,865,705
00:23:59,Target_C,262,218,335,320
00:23:59,Target_B,267,250,324,392
00:23:59,Target_C,837,20,948,118
00:23:59,Target_A,879,1026,1002,1080
00:24:00,Target_A,1421,938,1582,1080
00:24:00,Target_A,1623,729,1713,818
00:24:00,Target_A,1597,811,1672,906
00:24:00,Target_A,1700,772,1847,842
00:24:00,Target_F,1625,923,1785,1080
00:24:00,Target_B,1587,922,1692,1031
00:24:00,Target_E,642,475,763,568
00:24:00,Target_C,664,670,704,758
00:24:00,Target_C,864,509,1061,612
00:24:00,Target_C,805,478,869,518
00:24:00,Target_E,88,117,239,283
00:24:00,Target_B,282,270,370,425
00:24:00,Target_A,694,787,773,910
00:24:00,Target_A,1781,78,1920,221
00:24:00,Target_C,768,887,808,1019
00:24:01,Target_E,1578,948,1704,1047
00:24:01,Target_C,1692,845,1825,945
00:24:01,Target_C,1607,833,1775,985
00:24:01,Target_C,817,535,933,731
00:24:01,Target_G,612,608,698,647
00:24:01,Target_A,844,525,984,700
00:24:01,Target_B,163,229,264,281
00:24:02,Target_C,1661,807,1716,1006
00:24:02,Target_C,1423,786,1622,874
00:24:02,Target_A,1638,944,1757,1045
00:24:02,Target_C,797,517,985,583
00:24:02,Target_E,692,483,768,641
00:24:02,Target_A,830,513,903,581
00:24:02,Target_C,781,523,814,698
00:24:02,Target_C,271,141,442,284
00:24:02,Target_F,745,683,853,777
00:24:02,Target_A,240,73,305,268
00:24:02,Target_B,1756,543,1798,686
00:24:03,Target_G,1527,841,1671,883
00:24:03,Target_A,1717,828,1837,903
00:24:03,Target_G,1614,826,1782,932
00:24:03,Target_G,1484,751,1579,889
00:24:03,Target_G,843,603,890,794
00:24:03,Target_A,819,624,878,746
00:24:03,Target_B,746,487,920,614
00:24:03,Target_D,605,425,744,544
00:24:03,Target_D,687,527,878,677
00:24:03,Target_B,128,264,206,320
00:24:03,Target_G,461,951,591,989
00:24:03,Target_A,1779,644,1920,725
00:24:04,Target_E,1657,916,1757,959
00:24:04,Target_D,1645,943,1725,975
00:24:04,Target_A,1401,825,1438,967
00:24:04,Target_G,1506,900,1549,1048
00:24:04,Target_B,675,415,826,461
00:24:04,Target_A,765,443,872,626
00:24:04,Target_B,759,415,923,614
00:24:04,Target_A,50,144,176,233
00:24:04,Target_C,289,202,460,317
00:24:05,Target_E,1713,850,1790,1043
00:24:05,Target_B,1512,940,1592,979
00:24:05,Target_A,1704,710,1777,782
00:24:05,Target_D,1431,925,1626,974
00:24:05,Target_A,753,593,858,722
00:24:05,Target_E,744,571,832,667
00:24:05,Target_A,97,270,176,347
00:24:05,Target_A,92,250,128,297
00:24:06,Target_B,1404,834,1497,937
00:24:06,Target_A,1496,828,1530,1016
00:24:06,Target_D,1443,942,1584,1080
00:24:06,Target_C,1625,965,1707,1080
00:24:06,Target_G,1635,735,1824,812
00:24:06,Target_C,835,435,1025,480
00:24:06,Target_A,860,634,940,726
00:24:06,Target_A,716,466,916,602
00:24:06,Target_A,689,502,780,622
00:24:06,Target_F,58,180,135,263
00:24:06,Target_A,209,77,313,203
00:24:06,Target_B,1490,305,1575,403
00:24:06,Target_B,1449,634,1591,793
00:24:06,Target_F,442,242,474,297
00:24:06,Target_E,1462,675,1518,829
00:24:07,Target_C,1729,793,1895,891
00:24:07,Target_A,1664,802,1810,890
00:24:07,Target_C,1535,842,1661,897
00:24:07,Target_D,738,662,920,763
00:24:07,Target_A,199,86,235,250
00:24:07,Target_B,148,50,311,155
00:24:07,Target_D,250,155,385,305
00:24:07,Target_A,1282,111,1436,283
00:24:07,Target_E,1503,431,1560,611
00:24:08,Target_E,1616,726,1719,909
00:24:08,Target_D,1513,738,1626,808
00:24:08,Target_E,1522,840,1665,934
00:24:08,Target_D,1450,844,1485,998
00:24:08,Target_A,711,474,851,653
00:24:08,Target_E,663,568,812,648
00:24:08,Target_A,285,162,331,251
00:24:08,Target_E,271,211,332,251
00:24:08,Target_G,798,131,943,242
00:24:08,Target_B,608,352,723,451
00:24:09,Target_D,1695,907,1789,1071
00:24:09,Target_A,1448,747,1597,873
00:24:09,Target_B,1670,817,1792,854
00:24:09,Target_A,697,497,889,697
00:24:09,Target_C,778,458,826,585
00:24:09,Target_E,865,615,994,665
00:24:09,Target_C,632,566,681,725
00:24:09,Target_A,846,548,944,646
00:24:09,Target_C,684,651,725,699
00:24:09,Target_E,802,665,888,752
00:24:09,Target_E,318,130,450,167
00:24:10,Target_A,1635,903,1711,1007
00:24:10,Target_E,1628,935,1722,972
00:24:10,Target_E,1749,940,1854,977
00:24:10,Target_C,1724,711,1823,748
00:24:10,Target_E,1586,770,1690,812
00:24:10,Target_A,620,665,701,707
00:24:10,Target_F,671,426,865,573
00:24:10,Target_A,203,147,347,264
00:24:10,Target_E,80,264,241,397
00:24:10,Target_B,1142,882,1321,962
00:24:10,Target_F,126,603,215,636
00:24:10,Target_D,232,97,341,148
00:24:10,Target_C,1594,724,1728,874
00:24:10,Target_C,1540,316,1623,484
00:24:10,Target_A,1184,138,1325,238
00:24:10,Target_D,265,874,382,914
00:24:10,Target_A,1151,920,1286,1080
00:24:11,Target_A,1733,763,1877,869
00:24:11,Target_C,1406,949,1549,1039
00:24:11,Target_E,1744,956,1795,1011
00:24:11,Target_B,77,268,226,363
00:24:12,Target_C,1652,821,1826,912
00:24:12,Target_B,1649,899,1832,1079
00:24:12,Target_C,677,471,728,543
00:24:12,Target_B,817,561,941,671
00:24:12,Target_E,712,540,896,714
00:24:12,Target_C,838,544,983,657
00:24:12,Target_A,795,621,875,679
00:24:12,Target_E,812,426,917,514
00:24:12,Target_B,139,129,312,318
00:24:12,Target_E,1472,715,1524,757
00:24:12,Target_B,1675,549,1717,582
00:24:13,Target_A,1617,830,1775,880
00:24:13,Target_A,1653,939,1817,1034
00:24:13,Target_B,1618,914,1801,954
00:24:13,Target_F,255,133,358,192
00:24:13,Target_C,202,202,382,359
00:24:13,Target_A,66,169,193,311
00:24:13,Target_C,1220,692,1289,813
00:24:13,Target_D,236,842,276,895
00:24:13,Target_C,985,187,1056,258
00:24:14,Target_E,1549,967,1674,1024
00:24:14,Target_C,1578,967,1723,1080
00:24:14,Target_A,1620,829,1777,882
00:24:14,Target_C,1616,900,1779,1060
00:24:14,Target_E,747,404,887,502
00:24:14,Target_D,742,429,933,628
00:24:14,Target_B,618,452,718,544
00:24:14,Target_F,864,470,977,566
00:24:14,Target_D,761,282,867,346
00:24:14,Target_D,839,750,959,904
00:24:14,Target_C,1063,374,1139,571
00:24:15,Target_A,1536,736,1721,928
00:24:15,Target_A,1656,865,1768,961
00:24:15,Target_B,1428,930,1546,1080
00:24:15,Target_B,605,662,707,860
00:24:15,Target_B,635,546,768,733
00:24:15,Target_B,131,257,306,416
00:24:15,Target_D,1085,401,1245,599
00:24:16,Target_A,627,632,784,736
00:24:16,Target_B,762,612,909,738
00:24:16,Target_C,720,612,799,699
00:24:16,Target_C,614,473,779,508
00:24:16,Target_A,313,50,399,180
00:24:16,Target_C,108,143,298,225
00:24:16,Target_A,82,119,200,169
00:24:17,Target_B,1425,853,1521,927
00:24:17,Target_C,1436,770,1562,962
00:24:17,Target_E,1727,875,1807,1002
00:24:17,Target_B,764,543,848,590
00:24:17,Target_C,782,562,956,606
00:24:17,Target_E,732,469,803,600
00:24:17,Target_B,732,531,888,631
00:24:17,Target_C,317,681,429,807
00:24:17,Target_D,1883,567,1920,685
00:24:17,Target_E,729,191,867,332
00:24:18,Target_A,1770,856,1881,901
00:24:18,Target_A,1686,799,1732,971
00:24:18,Target_B,1632,920,1753,1026
00:24:18,Target_E,1644,920,1722,983
00:24:18,Target_D,832,462,931,628
00:24:18,Target_A,716,542,869,604
00:24:18,Target_A,412,627,581,659
00:24:19,Target_F,1630,959,1764,1060
00:24:19,Target_A,1421,859,1536,1030
00:24:19,Target_A,1549,718,1649,810
00:24:19,Target_A,680,586,850,714
00:24:19,Target_F,707,507,764,571
00:24:19,Target_D,704,625,861,807
00:24:19,Target_C,834,491,974,635
00:24:19,Target_B,852,567,962,759
00:24:19,Target_B,695,446,749,497
00:24:19,Target_A,1441,135,1606,190
00:24:20,Target_B,1691,706,1855,794
00:24:20,Target_D,1552,924,1717,1029
00:24:20,Target_D,1492,724,1652,904
00:24:20,Target_D,633,467,682,540
00:24:20,Target_A,672,502,803,611
00:24:20,Target_D,150,237,181,270
00:24:20,Target_D,794,518,908,696
00:24:20,Target_D,554,952,614,1080
00:24:20,Target_E,1670,573,1702,670
00:24:21,Target_B,1628,866,1734,1058
00:24:21,Target_A,1477,809,1585,855
00:24:21,Target_B,1523,870,1679,958
00:24:21,Target_A,1622,788,1654,818
00:24:21,Target_B,830,637,1001,717
00:24:21,Target_D,783,492,905,585
00:24:21,Target_A,642,433,836,573
00:24:21,Target_A,619,634,730,736
00:24:21,Target_A,616,661,778,751
00:24:21,Target_C,102,61,141,239
00:24:21,Target_G,1110,567,1213,649
00:24:22,Target_D,1592,913,1756,970
00:24:22,Target_A,773,401,883,517
00:24:22,Target_B,268,202,338,251
00:24:22,Target_A,283,183,440,300
00:24:23,Target_A,1726,901,1771,941
00:24:23,Target_E,1430,705,1500,841
00:24:23,Target_C,1449,742,1646,809
00:24:23,Target_A,1620,784,1801,883
00:24:23,Target_C,735,478,923,592
00:24:23,Target_B,666,583,846,632
00:24:23,Target_C,708,442,876,641
00:24:23,Target_A,758,481,896,550
00:24:23,Target_D,780,562,904,755
00:24:23,Target_C,644,622,677,761
00:24:23,Target_C,266,154,384,286
00:24:23,Target_A,117,107,192,137
00:24:23,Target_A,196,213,280,410
00:24:24,Target_D,1519,781,1574,874
00:24:24,Target_A,1447,968,1599,1080
00:24:24,Target_E,1762,936,1920,1080
00:24:24,Target_B,1476,929,1570,1053
00:24:24,Target_A,1514,713,1664,913
00:24:24,Target_A,663,586,814,633
00:24:24,Target_G,815,614,1008,781
00:24:24,Target_G,625,610,794,684
00:24:24,Target_A,317,776,449,840
00:24:24,Target_D,1166,592,1252,624
00:24:24,Target_C,1290,634,1397,755
00:24:25,Target_A,1458,772,1562,914
00:24:25,Target_D,1487,803,1605,935
00:24:25,Target_B,770,605,959,768
00:24:25,Target_A,860,471,917,619
00:24:25,Target_A,645,602,793,801
00:24:25,Target_A,865,553,1028,597
00:24:25,Target_D,161,113,242,267
00:24:25,Target_D,98,264,181,436
00:24:25,Target_C,8,918,169,1053
00:24:25,Target_A,953,540,1014,650
00:24:26,Target_D,1551,782,1591,952
00:24:26,Target_A,1765,717,1920,802
00:24:26,Target_E,1429,784,1546,933
00:24:26,Target_C,1529,916,1725,1074
00:24:26,Target_C,1750,752,1837,890
00:24:26,Target_D,675,548,754,654
00:24:26,Target_C,815,569,924,648
00:24:26,Target_A,803,578,881,659
00:24:26,Target_B,780,602,967,655
00:24:26,Target_A,836,458,979,516
00:24:26,Target_A,639,537,690,576
00:24:26,Target_A,218,86,412,222
00:24:26,Target_A,1099,851,1134,937
00:24:26,Target_C,1832,68,1920,118
00:24:27,Target_D,1521,865,1555,939
00:24:27,Target_B,1406,839,1550,903
00:24:27,Target_D,1445,700,1534,865
00:24:27,Target_A,1751,792,1815,939
00:24:27,Target_D,696,669,841,862
00:24:27,Target_C,238,131,375,167
00:24:27,Target_B,225,99,415,205
00:24:27,Target_C,441,211,628,314
00:24:28,Target_A,1731,746,1765,898
00:24:28,Target_C,1453,744,1632,941
00:24:28,Target_A,1487,814,1569,910
00:24:28,Target_C,677,413,865,466
00:24:28,Target_A,613,466,793,624
00:24:28,Target_E,699,534,869,634
00:24:28,Target_B,851,514,1035,590
00:24:28,Target_A,639,633,811,736
00:24:28,Target_A,1083,891,1214,974
00:24:28,Target_F,466,920,595,1034
00:24:29,Target_D,1649,755,1723,950
00:24:29,Target_C,1630,784,1670,901
00:24:29,Target_D,1712,914,1857,950
00:24:29,Target_C,1624,835,1764,993
00:24:29,Target_A,1735,934,1810,1066
00:24:29,Target_A,750,558,864,661
00:24:29,Target_E,600,625,641,778
00:24:29,Target_G,642,501,717,684
00:24:29,Target_C,190,153,344,229
00:24:29,Target_E,1778,549,1920,651
00:24:29,Target_A,1208,990,1365,1080
00:24:30,Target_B,1555,905,1599,1080
00:24:30,Target_B,1709,844,1868,1019
00:24:30,Target_A,1663,931,1817,961
00:24:30,Target_B,1733,926,1873,1001
00:24:30,Target_B,1648,928,1730,1080
00:24:30,Target_C,1578,872,1664,983
00:24:30,Target_D,1689,884,1867,1018
00:24:30,Target_C,1750,951,1906,1080
00:24:30,Target_E,1427,764,1481,874
00:24:30,Target_C,1642,759,1827,875
00:24:30,Target_B,1729,940,1892,1078
00:24:30,Target_E,684,658,823,764
00:24:30,Target_A,304,267,481,361
00:24:30,Target_E,1169,81,1367,235
00:24:30,Target_D,818,815,901,978
00:24:30,Target_E,403,463,441,617
00:24:31,Target_E,1763,801,1821,879
00:24:31,Target_B,1531,702,1573,735
00:24:31,Target_A,1596,726,1769,804
00:24:31,Target_B,1496,949,1580,1077
00:24:31,Target_A,1449,857,1583,972
00:24:31,Target_G,755,448,949,564
00:24:31,Target_G,1388,837,1473,1030
00:24:32,Target_B,1485,941,1627,1079
00:24:32,Target_B,1651,923,1795,1061
00:24:32,Target_C,1469,899,1624,988
00:24:32,Target_B,1451,743,1623,820
00:24:32,Target_B,1455,705,1499,859
00:24:32,Target_A,624,610,676,774
00:24:32,Target_A,92,173,224,222
00:24:32,Target_D,232,148,290,188
00:24:32,Target_B,201,258,306,423
00:24:32,Target_A,179,171,363,219
00:24:33,Target_C,1516,925,1585,1075
00:24:33,Target_D,1406,771,1568,888
00:24:33,Target_A,1532,753,1720,876
00:24:33,Target_A,1749,886,1820,998
00:24:33,Target_A,741,478,792,544
00:24:33,Target_C,740,583,896,732
00:24:33,Target_B,786,578,833,765
00:24:33,Target_C,240,105,314,260
00:24:33,Target_A,1368,23,1477,143
00:24:33,Target_A,1506,6,1628,44
00:24:33,Target_E,853,7,949,153
00:24:33,Target_A,576,1002,642,1032
00:24:34,Target_C,1452,890,1516,1021
00:24:34,Target_A,1618,896,1716,1054
00:24:34,Target_A,1419,925,1547,1080
00:24:34,Target_D,794,564,900,678
00:24:34,Target_E,784,542,950,596
00:24:34,Target_A,803,638,919,804
00:24:34,Target_F,301,218,487,405
00:24:34,Target_D,116,211,243,323
00:24:34,Target_B,311,207,352,324
00:24:34,Target_G,248,357,337,533
00:24:35,Target_E,1409,849,1605,977
00:24:35,Target_F,1447,853,1559,977
00:24:35,Target_E,1566,927,1655,1080
00:24:35,Target_G,1444,829,1509,944
00:24:35,Target_B,1570,912,1645,1022
00:24:35,Target_D,826,491,1001,580
00:24:35,Target_A,725,642,912,796
00:24:35,Target_C,825,470,1015,552
00:24:35,Target_D,752,417,863,503
00:24:35,Target_A,105,52,211,87
00:24:35,Target_A,117,95,235,160
00:24:35,Target_A,250,166,285,272
00:24:35,Target_E,175,136,269,237
00:24:35,Target_B,217,250,294,362
00:24:35,Target_E,858,490,921,525
00:24:36,Target_A,1731,903,1764,969
00:24:36,Target_F,1504,810,1680,1005
00:24:36,Target_C,1445,961,1516,1080
00:24:36,Target_C,1453,944,1558,1025
00:24:36,Target_A,1541,772,1613,803
00:24:36,Target_A,1588,842,1634,1010
00:24:36,Target_C,1643,859,1805,918
00:24:36,Target_B,665,609,857,740
